prefix_family_id,prompt_id,vertical,memory_mode,total_input_tokens_estimated,exact_shared_prefix_tokens_estimated,variable_suffix_tokens_estimated,reusable_token_ratio_estimated,tokenizer,measurement_type
prefix_family_b797a07febd8,airline_scaleup_2000_0190,airline,mm2_hybrid_top5,360,28,332,0.077778,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0191,airline,mm2_hybrid_top5,316,28,288,0.088608,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0192,airline,mm2_hybrid_top5,346,28,318,0.080925,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0193,airline,mm2_hybrid_top5,331,28,303,0.084592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0194,airline,mm2_hybrid_top5,322,28,294,0.086957,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0195,airline,mm2_hybrid_top5,356,28,328,0.078652,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0196,airline,mm2_hybrid_top5,296,28,268,0.094595,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0197,airline,mm2_hybrid_top5,340,28,312,0.082353,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0198,airline,mm2_hybrid_top5,335,28,307,0.083582,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0199,airline,mm2_hybrid_top5,329,28,301,0.085106,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0200,airline,mm2_hybrid_top5,347,28,319,0.080692,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0201,airline,mm2_hybrid_top5,310,28,282,0.090323,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0202,airline,mm2_hybrid_top5,303,28,275,0.092409,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0203,airline,mm2_hybrid_top5,381,28,353,0.073491,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0204,airline,mm2_hybrid_top5,320,28,292,0.0875,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0205,airline,mm2_hybrid_top5,350,28,322,0.08,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0206,airline,mm2_hybrid_top5,351,28,323,0.079772,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0207,airline,mm2_hybrid_top5,328,28,300,0.085366,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0208,airline,mm2_hybrid_top5,376,28,348,0.074468,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0209,airline,mm2_hybrid_top5,269,28,241,0.104089,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0210,airline,mm2_hybrid_top5,349,28,321,0.080229,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0211,airline,mm2_hybrid_top5,348,28,320,0.08046,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0212,airline,mm2_hybrid_top5,324,28,296,0.08642,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0213,airline,mm2_hybrid_top5,326,28,298,0.08589,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0214,airline,mm2_hybrid_top5,314,28,286,0.089172,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0215,airline,mm2_hybrid_top5,384,28,356,0.072917,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0216,airline,mm2_hybrid_top5,321,28,293,0.087227,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0217,airline,mm2_hybrid_top5,272,28,244,0.102941,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0218,airline,mm2_hybrid_top5,297,28,269,0.094276,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0219,airline,mm2_hybrid_top5,315,28,287,0.088889,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0220,airline,mm2_hybrid_top5,354,28,326,0.079096,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0221,airline,mm2_hybrid_top5,309,28,281,0.090615,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0222,airline,mm2_hybrid_top5,289,28,261,0.096886,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0223,airline,mm2_hybrid_top5,335,28,307,0.083582,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0224,airline,mm2_hybrid_top5,314,28,286,0.089172,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0225,airline,mm2_hybrid_top5,367,28,339,0.076294,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0226,airline,mm2_hybrid_top5,346,28,318,0.080925,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0227,airline,mm2_hybrid_top5,298,28,270,0.09396,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0228,airline,mm2_hybrid_top5,376,28,348,0.074468,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0229,airline,mm2_hybrid_top5,322,28,294,0.086957,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0230,airline,mm2_hybrid_top5,351,28,323,0.079772,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0231,airline,mm2_hybrid_top5,354,28,326,0.079096,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0232,airline,mm2_hybrid_top5,274,28,246,0.10219,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0233,airline,mm2_hybrid_top5,348,28,320,0.08046,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0234,airline,mm2_hybrid_top5,359,28,331,0.077994,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0235,airline,mm2_hybrid_top5,296,28,268,0.094595,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0236,airline,mm2_hybrid_top5,310,28,282,0.090323,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0237,airline,mm2_hybrid_top5,303,28,275,0.092409,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0238,airline,mm2_hybrid_top5,352,28,324,0.079545,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0239,airline,mm2_hybrid_top5,310,28,282,0.090323,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0240,airline,mm2_hybrid_top5,349,28,321,0.080229,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0241,airline,mm2_hybrid_top5,392,28,364,0.071429,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0242,airline,mm2_hybrid_top5,308,28,280,0.090909,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0243,airline,mm2_hybrid_top5,341,28,313,0.082111,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0244,airline,mm2_hybrid_top5,362,28,334,0.077348,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0245,airline,mm2_hybrid_top5,343,28,315,0.081633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0246,airline,mm2_hybrid_top5,328,28,300,0.085366,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0247,airline,mm2_hybrid_top5,334,28,306,0.083832,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0248,airline,mm2_hybrid_top5,280,28,252,0.1,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0249,airline,mm2_hybrid_top5,314,28,286,0.089172,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0250,airline,mm2_hybrid_top5,349,28,321,0.080229,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0251,airline,mm2_hybrid_top5,284,28,256,0.098592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0252,airline,mm2_hybrid_top5,265,28,237,0.10566,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0253,airline,mm2_hybrid_top5,328,28,300,0.085366,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0254,airline,mm2_hybrid_top5,354,28,326,0.079096,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0255,airline,mm2_hybrid_top5,360,28,332,0.077778,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0256,airline,mm2_hybrid_top5,316,28,288,0.088608,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0257,airline,mm2_hybrid_top5,346,28,318,0.080925,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0258,airline,mm2_hybrid_top5,327,28,299,0.085627,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0259,airline,mm2_hybrid_top5,360,28,332,0.077778,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0260,airline,mm2_hybrid_top5,356,28,328,0.078652,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0261,airline,mm2_hybrid_top5,296,28,268,0.094595,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0262,airline,mm2_hybrid_top5,309,28,281,0.090615,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0263,airline,mm2_hybrid_top5,335,28,307,0.083582,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0264,airline,mm2_hybrid_top5,329,28,301,0.085106,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0265,airline,mm2_hybrid_top5,346,28,318,0.080925,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0266,airline,mm2_hybrid_top5,310,28,282,0.090323,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0267,airline,mm2_hybrid_top5,303,28,275,0.092409,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0268,airline,mm2_hybrid_top5,381,28,353,0.073491,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0269,airline,mm2_hybrid_top5,320,28,292,0.0875,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0270,airline,mm2_hybrid_top5,350,28,322,0.08,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0271,airline,mm2_hybrid_top5,351,28,323,0.079772,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0272,airline,mm2_hybrid_top5,365,28,337,0.076712,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0273,airline,mm2_hybrid_top5,376,28,348,0.074468,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0274,airline,mm2_hybrid_top5,269,28,241,0.104089,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0275,airline,mm2_hybrid_top5,349,28,321,0.080229,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0276,airline,mm2_hybrid_top5,348,28,320,0.08046,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0277,airline,mm2_hybrid_top5,324,28,296,0.08642,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0278,airline,mm2_hybrid_top5,326,28,298,0.08589,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0279,airline,mm2_hybrid_top5,314,28,286,0.089172,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0280,airline,mm2_hybrid_top5,384,28,356,0.072917,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0281,airline,mm2_hybrid_top5,321,28,293,0.087227,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0282,airline,mm2_hybrid_top5,272,28,244,0.102941,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0283,airline,mm2_hybrid_top5,297,28,269,0.094276,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0284,airline,mm2_hybrid_top5,315,28,287,0.088889,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0285,airline,mm2_hybrid_top5,354,28,326,0.079096,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0286,airline,mm2_hybrid_top5,309,28,281,0.090615,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0287,airline,mm2_hybrid_top5,252,28,224,0.111111,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0288,airline,mm2_hybrid_top5,335,28,307,0.083582,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0289,airline,mm2_hybrid_top5,314,28,286,0.089172,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0290,airline,mm2_hybrid_top5,367,28,339,0.076294,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0291,airline,mm2_hybrid_top5,346,28,318,0.080925,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0292,airline,mm2_hybrid_top5,298,28,270,0.09396,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0293,airline,mm2_hybrid_top5,376,28,348,0.074468,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0294,airline,mm2_hybrid_top5,322,28,294,0.086957,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0295,airline,mm2_hybrid_top5,353,28,325,0.07932,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0296,airline,mm2_hybrid_top5,354,28,326,0.079096,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0297,airline,mm2_hybrid_top5,274,28,246,0.10219,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0298,airline,mm2_hybrid_top5,343,28,315,0.081633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0299,airline,mm2_hybrid_top5,318,28,290,0.08805,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0300,airline,mm2_hybrid_top5,296,28,268,0.094595,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0301,airline,mm2_hybrid_top5,310,28,282,0.090323,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0302,airline,mm2_hybrid_top5,303,28,275,0.092409,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0303,airline,mm2_hybrid_top5,352,28,324,0.079545,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0304,airline,mm2_hybrid_top5,310,28,282,0.090323,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0305,airline,mm2_hybrid_top5,312,28,284,0.089744,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0306,airline,mm2_hybrid_top5,392,28,364,0.071429,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0307,airline,mm2_hybrid_top5,308,28,280,0.090909,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0308,airline,mm2_hybrid_top5,303,28,275,0.092409,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0309,airline,mm2_hybrid_top5,362,28,334,0.077348,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0310,airline,mm2_hybrid_top5,343,28,315,0.081633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0311,airline,mm2_hybrid_top5,328,28,300,0.085366,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0312,airline,mm2_hybrid_top5,340,28,312,0.082353,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0313,airline,mm2_hybrid_top5,280,28,252,0.1,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0314,airline,mm2_hybrid_top5,314,28,286,0.089172,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0315,airline,mm2_hybrid_top5,349,28,321,0.080229,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0316,airline,mm2_hybrid_top5,284,28,256,0.098592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0317,airline,mm2_hybrid_top5,265,28,237,0.10566,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0318,airline,mm2_hybrid_top5,328,28,300,0.085366,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0319,airline,mm2_hybrid_top5,354,28,326,0.079096,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0320,airline,mm2_hybrid_top5,360,28,332,0.077778,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0321,airline,mm2_hybrid_top5,316,28,288,0.088608,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0322,airline,mm2_hybrid_top5,346,28,318,0.080925,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0323,airline,mm2_hybrid_top5,331,28,303,0.084592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0324,airline,mm2_hybrid_top5,322,28,294,0.086957,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0325,airline,mm2_hybrid_top5,356,28,328,0.078652,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0326,airline,mm2_hybrid_top5,296,28,268,0.094595,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0327,airline,mm2_hybrid_top5,309,28,281,0.090615,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0328,airline,mm2_hybrid_top5,335,28,307,0.083582,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0329,airline,mm2_hybrid_top5,329,28,301,0.085106,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0330,airline,mm2_hybrid_top5,347,28,319,0.080692,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0331,airline,mm2_hybrid_top5,310,28,282,0.090323,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0332,airline,mm2_hybrid_top5,303,28,275,0.092409,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0333,airline,mm2_hybrid_top5,381,28,353,0.073491,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0334,airline,mm2_hybrid_top5,320,28,292,0.0875,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0335,airline,mm2_hybrid_top5,350,28,322,0.08,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0336,airline,mm2_hybrid_top5,351,28,323,0.079772,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0337,airline,mm2_hybrid_top5,328,28,300,0.085366,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0338,airline,mm2_hybrid_top5,376,28,348,0.074468,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0339,airline,mm2_hybrid_top5,269,28,241,0.104089,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0340,airline,mm2_hybrid_top5,349,28,321,0.080229,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0341,airline,mm2_hybrid_top5,348,28,320,0.08046,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0342,airline,mm2_hybrid_top5,324,28,296,0.08642,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,airline_scaleup_2000_0343,airline,mm2_hybrid_top5,326,28,298,0.08589,repo_regex_tokenizer_v1,estimated
